U249	12.640000	0.700000
U248	13.400000	2.100000
U247	14.160000	2.100000
U246	14.825000	2.100000
U245	9.505000	0.700000
U244	8.080000	4.900000
U243	11.405000	2.100000
U242	13.020000	7.700000
U241	8.270000	3.500000
U240	5.420000	2.100000
U239	4.565000	6.300000
U238	5.040000	6.300000
U237	10.455000	11.900000
U236	5.610000	14.700000
U235	6.370000	11.900000
U234	4.375000	13.300000
U233	3.710000	13.300000
U232	5.040000	13.300000
U231	3.710000	14.700000
U230	1.715000	10.500000
U229	8.270000	14.700000
U228	8.935000	14.700000
U227	7.130000	13.300000
U226	7.985000	11.900000
U225	8.745000	11.900000
U224	9.505000	11.900000
U223	7.130000	14.700000
U222	4.660000	9.100000
U221	5.325000	9.100000
U220	2.380000	9.100000
U219	2.000000	7.700000
U218	0.860000	4.900000
U217	2.570000	6.300000
U216	2.760000	7.700000
U215	6.275000	13.300000
U214	4.945000	14.700000
U213	4.470000	14.700000
U212	5.895000	11.900000
U211	7.605000	14.700000
U210	1.335000	10.500000
U209	1.050000	9.100000
U208	7.415000	4.900000
U207	5.135000	3.500000
U206	1.620000	9.100000
U205	6.465000	14.700000
U204	8.840000	2.100000
U203	13.495000	9.100000
U202	8.175000	2.100000
U201	7.605000	3.500000
U200	8.840000	0.700000
U199	7.130000	11.900000
U198	5.705000	13.300000
U197	9.315000	4.900000
U196	13.020000	3.500000
U195	12.735000	6.300000
U194	3.425000	7.700000
U193	2.760000	11.900000
U192	3.330000	11.900000
U191	3.900000	11.900000
U190	0.575000	9.100000
U189	11.595000	0.700000
U188	0.765000	10.500000
U187	2.855000	14.700000
U186	15.110000	10.500000
U185	1.240000	14.700000
U184	3.045000	13.300000
U183	2.285000	14.700000
U182	1.715000	14.700000
U181	9.980000	4.900000
U180	0.195000	10.500000
U179	4.185000	2.100000
U178	4.090000	14.700000
U177	6.750000	13.300000
U176	3.330000	14.700000
U175	4.470000	10.500000
U174	5.800000	6.300000
U173	10.645000	4.900000
U172	12.545000	2.100000
U171	3.805000	9.100000
U170	6.845000	9.100000
U169	1.810000	6.300000
U168	6.275000	2.100000
U167	11.500000	11.900000
U166	12.450000	11.900000
U165	5.515000	10.500000
U164	13.115000	10.500000
U163	8.270000	10.500000
U162	3.045000	9.100000
U161	8.745000	9.100000
U160	9.790000	14.700000
U159	14.635000	9.100000
U158	10.360000	7.700000
U157	7.225000	2.100000
U156	10.835000	2.100000
U155	10.835000	6.300000
U154	5.990000	9.100000
U153	8.555000	4.900000
U152	11.880000	7.700000
U151	4.945000	11.900000
U150	0.385000	4.900000
U149	3.425000	3.500000
U148	11.120000	14.700000
U147	4.280000	0.700000
U146	4.850000	0.700000
U145	3.710000	0.700000
U144	2.285000	2.100000
U143	8.080000	7.700000
U142	2.475000	4.900000
U141	1.525000	4.900000
U140	4.090000	7.700000
U139	3.615000	6.300000
U138	3.520000	4.900000
U137	5.420000	0.700000
U136	9.885000	2.100000
U135	6.560000	3.500000
U134	11.690000	9.100000
U133	10.550000	0.700000
U132	12.450000	9.100000
U131	6.750000	0.700000
U130	0.955000	2.100000
U129	7.320000	0.700000
U128	13.590000	6.300000
U127	11.880000	6.300000
U126	11.690000	10.500000
U125	10.360000	10.500000
U124	10.645000	13.300000
U123	11.785000	4.900000
U122	4.565000	4.900000
U121	3.520000	10.500000
U120	9.220000	10.500000
U119	4.660000	2.100000
U118	2.380000	10.500000
U117	5.040000	7.700000
U116	7.035000	10.500000
U115	9.885000	9.100000
U114	10.930000	9.100000
U113	13.590000	14.700000
U112	14.540000	4.900000
U111	11.215000	3.500000
U110	2.475000	3.500000
U109	6.655000	4.900000
U108	8.460000	6.300000
U107	5.705000	4.900000
U106	7.795000	13.300000
U105	8.745000	13.300000
U104	3.425000	2.100000
U103	2.950000	0.700000
U102	14.350000	10.500000
U101	8.080000	0.700000
U100	7.320000	6.300000
U99	9.980000	6.300000
U98	9.410000	6.300000
U97	12.355000	14.700000
U96	11.880000	13.300000
U95	7.320000	7.700000
U94	6.085000	0.700000
U93	12.260000	3.500000
U92	11.120000	7.700000
U91	13.115000	4.900000
U90	9.695000	13.300000
U89	6.560000	6.300000
U88	10.075000	3.500000
U87	9.125000	3.500000
U86	12.165000	0.700000
U85	11.880000	2.100000
U84	7.795000	9.100000
U83	9.125000	7.700000
U82	4.185000	3.500000
net33023	6.180000	7.700000
