U1044	23.285000	9.100000
U1043	14.830000	16.100000
U1042	22.620000	10.500000
U1041	21.765000	7.700000
U1040	19.390000	6.300000
U1039	19.200000	7.700000
U1038	29.460000	13.300000
U1037	21.955000	3.500000
U1036	25.945000	6.300000
U1035	23.000000	6.300000
U1034	15.115000	7.700000
U1033	18.440000	3.500000
U1032	20.530000	0.700000
U1031	21.955000	0.700000
U1030	26.515000	4.900000
U1029	17.965000	2.100000
U1028	22.715000	4.900000
U1027	24.995000	4.900000
U1026	22.620000	3.500000
U1025	19.960000	0.700000
U1024	19.010000	0.700000
U1023	24.140000	6.300000
U1022	21.575000	4.900000
U1021	18.915000	6.300000
U1020	18.725000	2.100000
U1019	21.385000	6.300000
U1018	18.535000	4.900000
U1017	22.430000	6.300000
U1016	20.910000	4.900000
U1015	24.140000	4.900000
U1014	20.150000	9.100000
U1013	15.400000	2.100000
U1012	13.975000	0.700000
U1011	14.070000	2.100000
U1010	20.055000	24.500000
U1009	20.055000	25.900000
U1008	23.950000	9.100000
U1007	23.760000	11.900000
U1006	27.465000	14.700000
U1005	25.945000	16.100000
U1004	14.640000	3.500000
U1003	17.205000	2.100000
U1002	19.675000	11.900000
U1001	12.740000	0.700000
U1000	14.545000	0.700000
U999	16.065000	0.700000
U998	12.170000	0.700000
U997	13.405000	0.700000
U996	15.305000	0.700000
U995	10.840000	0.700000
U994	13.405000	2.100000
U993	14.735000	2.100000
U992	7.040000	4.900000
U991	4.095000	2.100000
U990	4.950000	6.300000
U989	1.055000	4.900000
U988	2.005000	11.900000
U987	3.240000	0.700000
U986	2.765000	0.700000
U985	4.570000	2.100000
U984	4.000000	4.900000
U983	12.835000	6.300000
U982	15.590000	6.300000
U981	16.160000	6.300000
U980	18.820000	7.700000
U979	7.895000	16.100000
U978	9.320000	4.900000
U977	9.415000	7.700000
U976	5.900000	4.900000
U975	2.385000	11.900000
U974	8.560000	6.300000
U973	10.080000	14.700000
U972	3.430000	4.900000
U971	5.805000	10.500000
U970	6.375000	6.300000
U969	1.530000	9.100000
U968	0.865000	18.900000
U967	5.235000	7.700000
U966	5.235000	16.100000
U965	16.730000	23.100000
U964	15.685000	28.700000
U963	11.695000	25.900000
U962	11.220000	25.900000
U961	15.020000	27.300000
U960	12.170000	24.500000
U959	13.975000	25.900000
U958	6.470000	24.500000
U957	6.470000	25.900000
U956	2.480000	25.900000
U955	1.340000	21.700000
U954	11.410000	24.500000
U953	7.990000	24.500000
U952	16.065000	9.100000
U951	13.595000	7.700000
U950	12.170000	7.700000
U949	20.530000	14.700000
U948	17.775000	30.100000
U947	10.745000	25.900000
U946	21.860000	30.100000
U945	20.340000	30.100000
U944	16.920000	28.700000
U943	11.790000	23.100000
U942	22.335000	28.700000
U941	18.440000	30.100000
U940	17.680000	28.700000
U939	11.220000	23.100000
U938	21.765000	28.700000
U937	15.210000	25.900000
U936	17.110000	30.100000
U935	12.455000	30.100000
U934	10.840000	28.700000
U933	16.160000	30.100000
U932	10.365000	30.100000
U931	8.655000	30.100000
U930	9.415000	28.700000
U929	15.115000	28.700000
U928	9.890000	25.900000
U927	9.035000	25.900000
U926	9.890000	24.500000
U925	12.075000	28.700000
U924	9.510000	30.100000
U923	9.035000	30.100000
U922	14.545000	28.700000
U921	6.375000	23.100000
U920	8.465000	25.900000
U919	12.550000	21.700000
U918	13.880000	21.700000
U917	13.880000	28.700000
U916	18.820000	27.300000
U915	19.485000	25.900000
U914	26.135000	17.500000
U913	28.035000	0.700000
U912	23.285000	2.100000
U911	25.375000	11.900000
U910	26.325000	16.100000
U909	24.330000	9.100000
U908	22.430000	9.100000
U907	17.490000	27.300000
U906	17.205000	25.900000
U905	8.560000	28.700000
U904	7.990000	28.700000
U903	8.560000	16.100000
U902	7.230000	18.900000
U901	5.520000	18.900000
U900	0.865000	13.300000
U899	11.410000	28.700000
U898	8.750000	27.300000
U897	10.270000	27.300000
U896	15.020000	24.500000
U895	10.175000	28.700000
U894	13.310000	25.900000
U893	18.060000	25.900000
U892	7.420000	28.700000
U891	16.255000	25.900000
U890	21.670000	27.300000
U889	20.720000	27.300000
U888	22.810000	28.700000
U887	24.615000	25.900000
U886	21.100000	23.100000
U885	11.505000	20.300000
U884	3.525000	20.300000
U883	19.010000	24.500000
U882	4.665000	17.500000
U881	6.945000	10.500000
U880	18.250000	21.700000
U879	20.530000	24.500000
U878	18.535000	24.500000
U877	13.500000	24.500000
U876	7.895000	20.300000
U875	20.435000	17.500000
U874	23.475000	13.300000
U873	18.630000	17.500000
U872	7.325000	10.500000
U871	28.225000	9.100000
U870	17.015000	16.100000
U869	17.205000	11.900000
U868	16.920000	13.300000
U867	21.195000	10.500000
U866	24.330000	7.700000
U865	14.545000	7.700000
U864	27.750000	4.900000
U863	5.900000	16.100000
U862	1.340000	18.900000
U861	2.860000	11.900000
U860	11.505000	10.500000
U859	6.470000	9.100000
U858	25.660000	2.100000
U857	23.095000	7.700000
U856	22.240000	7.700000
U855	24.615000	4.900000
U854	15.875000	16.100000
U853	16.255000	23.100000
U852	22.240000	27.300000
U851	24.805000	30.100000
U850	20.055000	16.100000
U849	24.615000	10.500000
U848	29.935000	13.300000
U847	30.410000	13.300000
U846	28.605000	14.700000
U845	27.180000	23.100000
U844	28.130000	17.500000
U843	10.460000	17.500000
U842	12.550000	2.100000
U841	26.325000	27.300000
U840	25.185000	30.100000
U839	5.140000	30.100000
U838	5.045000	27.300000
U837	4.950000	25.900000
U836	7.230000	24.500000
U835	5.805000	23.100000
U834	4.855000	23.100000
U833	26.230000	14.700000
U832	24.805000	17.500000
U831	24.140000	13.300000
U830	27.180000	0.700000
U829	21.670000	21.700000
U828	15.210000	18.900000
U827	20.245000	20.300000
U826	9.700000	3.500000
U825	24.330000	3.500000
U824	24.710000	2.100000
U823	21.385000	20.300000
U822	15.685000	25.900000
U821	15.970000	3.500000
U820	18.060000	10.500000
U819	15.400000	16.100000
U818	21.955000	14.700000
U817	14.165000	17.500000
U816	7.800000	4.900000
U815	22.430000	21.700000
U814	22.620000	14.700000
U813	7.040000	2.100000
U812	6.090000	2.100000
U811	11.600000	18.900000
U810	28.035000	14.700000
U809	18.630000	10.500000
U808	1.625000	11.900000
U807	1.530000	4.900000
U806	14.450000	11.900000
U805	15.590000	27.300000
U804	17.490000	23.100000
U803	25.565000	3.500000
U802	28.510000	20.300000
U801	17.965000	16.100000
U800	17.965000	17.500000
U799	23.380000	21.700000
U798	19.960000	2.100000
U797	24.900000	13.300000
U796	12.645000	28.700000
U795	26.705000	23.100000
U794	28.890000	25.900000
U793	26.990000	17.500000
U792	7.515000	7.700000
U791	27.085000	14.700000
U790	18.535000	28.700000
U789	0.390000	13.300000
U788	0.390000	18.900000
U787	21.955000	6.300000
U786	24.900000	9.100000
U785	16.445000	10.500000
U784	28.415000	13.300000
U783	5.900000	3.500000
U782	9.415000	27.300000
U781	7.515000	17.500000
U780	8.560000	23.100000
U779	20.720000	6.300000
U778	9.890000	17.500000
U777	4.665000	18.900000
U776	15.210000	3.500000
U775	14.070000	3.500000
U774	7.895000	3.500000
U773	22.335000	23.100000
U772	4.570000	4.900000
U771	23.285000	3.500000
U770	16.920000	3.500000
U769	4.380000	27.300000
U768	29.555000	9.100000
U767	5.330000	3.500000
U766	26.990000	13.300000
U765	16.635000	20.300000
U764	16.445000	14.700000
U763	11.980000	27.300000
U762	5.900000	9.100000
U761	21.290000	17.500000
U760	24.140000	10.500000
U759	21.575000	9.100000
U758	19.865000	13.300000
U757	22.810000	24.500000
U756	23.475000	10.500000
U755	11.505000	0.700000
U754	23.760000	16.100000
U753	2.195000	14.700000
U752	27.180000	4.900000
U751	9.605000	9.100000
U750	24.235000	0.700000
U749	27.655000	0.700000
U748	25.660000	0.700000
U747	13.405000	6.300000
U746	21.100000	0.700000
U745	21.480000	14.700000
U744	27.655000	25.900000
U743	6.185000	7.700000
U742	22.145000	17.500000
U741	19.865000	14.700000
U740	24.900000	16.100000
U739	27.180000	11.900000
U738	23.380000	18.900000
U737	19.295000	17.500000
U736	6.375000	10.500000
U735	26.800000	18.900000
U734	27.655000	9.100000
U733	23.855000	3.500000
U732	24.330000	23.100000
U731	15.685000	14.700000
U730	16.350000	16.100000
U729	13.690000	13.300000
U728	18.820000	14.700000
U727	13.880000	4.900000
U726	28.795000	18.900000
U725	21.195000	24.500000
U724	15.590000	11.900000
U723	13.215000	11.900000
U722	22.620000	30.100000
U721	22.905000	25.900000
U720	12.835000	24.500000
U719	29.175000	17.500000
U718	29.650000	20.300000
U717	26.990000	21.700000
U716	30.315000	20.300000
U715	12.455000	3.500000
U714	7.135000	25.900000
U713	17.775000	3.500000
U712	2.575000	9.100000
U711	3.715000	0.700000
U710	4.285000	0.700000
U709	5.045000	2.100000
U708	6.090000	0.700000
U707	5.520000	0.700000
U706	10.840000	21.700000
U705	14.355000	20.300000
U704	5.710000	6.300000
U703	23.665000	23.100000
U702	5.615000	27.300000
U701	6.280000	27.300000
U700	9.225000	24.500000
U699	5.805000	25.900000
U698	6.945000	6.300000
U697	25.755000	23.100000
U696	26.990000	9.100000
U695	29.840000	17.500000
U694	26.610000	30.100000
U693	24.425000	28.700000
U692	27.275000	30.100000
U691	25.945000	28.700000
U690	17.015000	17.500000
U689	23.855000	25.900000
U688	26.135000	11.900000
U687	20.625000	25.900000
U686	21.670000	23.100000
U685	11.600000	21.700000
U684	25.660000	24.500000
U683	29.270000	20.300000
U682	14.925000	17.500000
U681	30.220000	18.900000
U680	19.010000	13.300000
U679	20.720000	11.900000
U678	7.990000	6.300000
U677	6.470000	4.900000
U676	9.035000	17.500000
U675	20.340000	23.100000
U674	23.380000	14.700000
U673	26.895000	20.300000
U672	19.200000	21.700000
U671	9.130000	0.700000
U670	20.720000	16.100000
U669	7.800000	25.900000
U668	20.150000	4.900000
U667	23.665000	6.300000
U666	28.320000	11.900000
U665	25.660000	7.700000
U664	28.890000	9.100000
U663	22.050000	11.900000
U662	25.280000	10.500000
U661	11.980000	4.900000
U660	15.115000	10.500000
U659	17.870000	11.900000
U658	10.650000	3.500000
U657	16.350000	13.300000
U656	16.825000	11.900000
U655	16.445000	11.900000
U654	8.655000	20.300000
U653	18.725000	16.100000
U652	17.300000	0.700000
U651	23.285000	0.700000
U650	26.420000	2.100000
U649	12.360000	20.300000
U648	17.775000	24.500000
U647	16.825000	24.500000
U646	8.655000	18.900000
U645	13.310000	17.500000
U644	4.475000	20.300000
U643	10.460000	24.500000
U642	9.035000	23.100000
U641	11.220000	27.300000
U640	24.710000	11.900000
U639	22.715000	11.900000
U638	21.765000	10.500000
U637	10.840000	14.700000
U636	13.025000	9.100000
U635	8.655000	7.700000
U634	8.370000	11.900000
U633	3.050000	17.500000
U632	7.990000	10.500000
U631	5.045000	20.300000
U630	2.480000	21.700000
U629	3.810000	25.900000
U628	3.810000	23.100000
U627	3.810000	17.500000
U626	7.800000	23.100000
U625	6.090000	28.700000
U624	16.255000	28.700000
U623	7.325000	27.300000
U622	15.400000	21.700000
U621	14.260000	18.900000
U620	15.875000	17.500000
U619	13.310000	18.900000
U618	12.835000	7.700000
U617	12.550000	23.100000
U616	7.040000	3.500000
U615	7.135000	20.300000
