U909	24.165000	17.500000
U908	27.110000	9.100000
U907	18.940000	3.500000
U906	10.010000	4.900000
U905	13.620000	6.300000
U904	25.020000	4.900000
U903	21.695000	4.900000
U902	19.415000	7.700000
U901	18.180000	7.700000
U900	16.660000	13.300000
U899	15.520000	10.500000
U898	3.550000	11.900000
U897	20.840000	7.700000
U896	16.945000	10.500000
U895	18.845000	9.100000
U894	14.855000	13.300000
U893	19.700000	18.900000
U892	23.785000	21.700000
U891	19.795000	3.500000
U890	19.225000	6.300000
U889	19.890000	6.300000
U888	17.420000	16.100000
U887	22.930000	17.500000
U886	23.405000	18.900000
U885	18.465000	6.300000
U884	24.070000	7.700000
U883	24.735000	7.700000
U882	12.955000	9.100000
U881	11.625000	4.900000
U880	22.265000	10.500000
U879	21.030000	4.900000
U878	12.765000	11.900000
U877	14.190000	20.300000
U876	16.755000	25.900000
U875	12.765000	27.300000
U874	14.760000	27.300000
U873	12.195000	13.300000
U872	19.320000	2.100000
U871	21.125000	17.500000
U870	18.085000	20.300000
U869	17.420000	7.700000
U868	17.610000	10.500000
U867	14.570000	6.300000
U866	15.710000	6.300000
U865	21.505000	11.900000
U864	17.800000	14.700000
U863	22.360000	17.500000
U862	17.610000	20.300000
U861	19.035000	11.900000
U860	17.040000	20.300000
U859	16.280000	10.500000
U858	17.800000	6.300000
U857	13.905000	7.700000
U856	26.065000	4.900000
U855	17.420000	0.700000
U854	20.365000	3.500000
U853	15.330000	0.700000
U852	16.945000	3.500000
U851	14.570000	0.700000
U850	13.905000	0.700000
U849	16.945000	4.900000
U848	12.005000	2.100000
U847	16.660000	0.700000
U846	13.145000	7.700000
U845	19.795000	0.700000
U844	23.595000	2.100000
U843	8.965000	6.300000
U842	7.065000	10.500000
U841	7.825000	9.100000
U840	7.255000	11.900000
U839	12.955000	10.500000
U838	11.530000	14.700000
U837	3.455000	9.100000
U836	12.290000	3.500000
U835	9.155000	3.500000
U834	7.730000	10.500000
U833	6.495000	6.300000
U832	10.105000	0.700000
U831	9.345000	4.900000
U830	7.065000	6.300000
U829	8.300000	6.300000
U828	17.895000	13.300000
U827	6.875000	4.900000
U826	4.595000	6.300000
U825	6.590000	11.900000
U824	11.055000	14.700000
U823	3.550000	3.500000
U822	21.220000	25.900000
U821	9.060000	25.900000
U820	3.740000	24.500000
U819	20.840000	27.300000
U818	17.705000	24.500000
U817	18.750000	18.900000
U816	16.470000	23.100000
U815	20.460000	25.900000
U814	18.370000	24.500000
U813	11.530000	25.900000
U812	19.700000	24.500000
U811	19.510000	23.100000
U810	13.620000	20.300000
U809	11.245000	7.700000
U808	2.600000	3.500000
U807	12.480000	0.700000
U806	2.315000	6.300000
U805	3.740000	10.500000
U804	12.575000	14.700000
U803	12.290000	25.900000
U802	15.235000	24.500000
U801	10.390000	23.100000
U800	19.130000	18.900000
U799	9.060000	27.300000
U798	5.355000	24.500000
U797	23.975000	24.500000
U796	24.735000	25.900000
U795	18.940000	20.300000
U794	5.925000	25.900000
U793	14.190000	18.900000
U792	8.585000	27.300000
U791	10.200000	27.300000
U790	11.150000	27.300000
U789	7.255000	23.100000
U788	3.455000	23.100000
U787	4.880000	23.100000
U786	10.200000	21.700000
U785	14.190000	9.100000
U784	2.600000	21.700000
U783	8.395000	18.900000
U782	8.490000	14.700000
U781	9.725000	9.100000
U780	5.735000	18.900000
U779	2.695000	18.900000
U778	4.500000	18.900000
U777	2.030000	18.900000
U776	1.460000	21.700000
U775	10.200000	17.500000
U774	2.885000	11.900000
U773	2.125000	11.900000
U772	7.540000	16.100000
U771	3.265000	25.900000
U770	16.375000	18.900000
U769	11.910000	9.100000
U768	7.730000	17.500000
U767	4.690000	10.500000
U766	4.215000	23.100000
U765	5.165000	20.300000
U764	7.825000	20.300000
U763	7.065000	20.300000
U762	4.500000	20.300000
U761	15.425000	16.100000
U760	6.875000	16.100000
U759	5.925000	24.500000
U758	26.065000	14.700000
U757	6.210000	7.700000
U756	25.020000	24.500000
U755	25.780000	25.900000
U754	15.900000	17.500000
U753	10.675000	25.900000
U752	1.460000	3.500000
U751	2.980000	20.300000
U750	6.685000	3.500000
U749	2.030000	21.700000
U748	20.555000	16.100000
U747	14.950000	16.100000
U746	16.945000	18.900000
U745	10.010000	14.700000
U744	16.565000	20.300000
U743	2.600000	17.500000
U742	12.195000	4.900000
U741	17.610000	3.500000
U740	15.900000	16.100000
U739	1.650000	6.300000
U738	3.835000	4.900000
U737	17.515000	25.900000
U736	8.775000	2.100000
U735	13.335000	2.100000
U734	18.655000	2.100000
U733	20.365000	4.900000
U732	23.120000	21.700000
U731	6.305000	9.100000
U730	12.860000	16.100000
U729	10.960000	21.700000
U728	19.605000	10.500000
U727	20.745000	13.300000
