U249	13.112950	6.802053
U248	9.066111	13.758281
U247	16.429163	4.442702
U246	11.551643	6.937402
U245	6.823261	0.716377
U244	2.661993	6.284443
U243	14.462922	2.770037
U242	15.255597	1.300042
U241	13.114276	0.030049
U240	14.355158	5.098111
U239	15.016438	6.113862
U238	9.059985	6.035805
U237	5.650615	9.441633
U236	10.946434	3.342986
U235	11.011975	1.819471
U234	7.932690	10.046663
U233	5.301687	11.640346
U232	4.667125	11.119959
U231	6.557676	12.183839
U230	5.686326	13.261932
U229	10.255903	14.917184
U228	7.114269	13.378021
U227	2.714181	16.799990
U226	15.008890	6.201713
U225	1.909147	15.807526
U224	4.787358	3.499736
U223	5.133610	3.515771
U222	8.176313	14.272815
U221	0.975266	0.355698
U220	7.604723	3.949188
U219	6.379400	2.637912
U218	8.458858	0.118142
U217	15.665525	10.164227
U216	13.664515	7.434241
U215	11.745603	13.166810
U214	15.749501	6.762098
U213	12.715496	5.530824
U212	10.064343	1.848622
U211	6.140779	16.735033
U210	2.700443	11.017779
U209	16.799990	1.101437
U208	14.629728	1.160229
U207	2.397939	3.643884
U206	14.474632	9.765449
U205	3.183243	9.631716
U204	1.470494	11.741110
U203	6.100431	10.600454
U202	3.510888	5.544931
U201	5.913541	2.529250
U200	3.126113	0.000000
U199	3.394852	11.621565
U198	1.283984	8.932252
U197	1.213941	14.227282
U196	9.822902	10.025450
U195	3.870584	9.700987
U194	3.992436	14.603481
U193	0.927298	13.803075
U192	0.512916	10.417522
U191	4.645910	0.782390
U190	3.083961	2.263845
U189	0.825060	4.551048
U188	0.411566	16.356660
U187	0.596397	5.888732
U186	6.547213	2.045865
U185	3.633764	14.737597
U184	6.734254	6.124950
U183	4.805457	0.000000
U182	5.256253	2.141473
U181	7.430564	4.914973
U180	0.797978	3.275357
U179	1.109392	3.316728
U178	0.445302	11.119246
U177	3.238163	9.180596
U176	1.100107	1.963378
U175	1.088653	0.868788
U174	2.317668	3.617591
U173	3.117322	1.778967
U172	1.317736	11.954399
U171	4.715751	8.604572
U170	3.593739	4.992410
U169	10.328938	2.713477
U168	8.021267	3.549119
U167	10.084955	13.317050
U166	11.195767	13.930495
U165	11.611342	2.638700
U164	3.656817	6.364153
U163	3.508015	7.281138
U162	2.601869	9.703303
U161	3.601175	12.180606
U160	13.736550	14.481983
U159	9.381657	13.880564
U158	5.159139	13.953436
U157	8.024707	11.253565
U156	7.021879	6.364071
U155	1.751151	5.484798
U154	15.645637	1.024725
U153	4.097019	3.670380
U152	5.852166	7.318143
U151	14.410149	5.530111
U150	14.989618	2.683268
U149	8.670936	16.353025
U148	11.776277	8.404828
U147	9.112811	11.758805
U146	11.685528	5.418519
U145	16.442134	12.362517
U144	4.458361	9.765830
U143	13.026023	3.434237
U142	1.243237	8.319523
U141	1.260038	2.957266
U140	3.266689	1.501140
U139	7.652888	11.783142
U138	12.775258	12.727751
U137	5.271470	6.351965
U136	12.098122	5.142702
U135	11.714528	7.348405
U134	10.775107	8.274203
U133	12.881827	8.751601
U132	11.569852	0.507407
U131	12.351642	0.822718
U130	8.065049	12.515203
U129	0.904662	15.124394
U128	5.939396	9.510040
U127	7.670941	4.740938
U126	6.303490	5.652719
U125	9.320601	7.301027
U124	6.013037	4.726782
U123	7.064868	6.258786
U122	1.115951	4.823446
U121	5.585307	13.973822
U120	7.224980	14.406159
U119	6.821574	11.421059
U118	13.708253	3.661159
U117	9.008808	4.101267
U116	8.935783	6.531795
U115	11.673934	7.753141
U114	5.898795	16.799990
U113	8.873343	15.273654
U112	9.982410	10.570753
U111	11.150319	5.190585
U110	10.004172	1.180639
U109	9.848119	4.823249
U108	16.140620	14.029236
U107	13.907547	15.529206
U106	14.528596	15.281340
U105	11.666745	11.383241
U104	14.127612	13.722105
U103	15.826008	11.486537
U102	11.996508	13.854278
U101	12.371417	3.471324
U100	6.068085	12.465018
U99	1.096675	13.016065
U98	12.820936	1.961753
U97	15.918645	2.734912
U96	12.289698	11.262780
U95	12.294228	11.454998
U94	15.987198	8.431820
U93	15.070318	10.343998
U92	14.700309	7.950422
U91	15.084499	11.236700
U90	13.843193	9.969887
U89	10.972410	12.004374
U88	10.491511	11.562501
U87	2.940494	11.362776
U86	15.418708	13.918555
U85	16.602597	7.983778
U84	16.044141	14.025092
U83	10.275862	8.224258
U82	15.515227	15.639038
U81	9.631334	4.882521
U80	16.799990	4.448223
U79	13.040773	16.577567
U78	13.610948	13.158936
U77	16.226601	16.353091
U76	1.486468	9.845058
U75	5.044376	14.220963
U74	9.602004	15.984600
U73	10.867335	8.486155
U72	12.334236	16.357212
U71	0.760449	8.528910
U70	9.187003	2.639132
U69	3.122911	14.958402
U68	10.488927	15.692420
U67	8.608169	4.742321
U66	10.076817	0.343979
U65	14.210288	11.102467
U64	12.110059	15.201650
U63	14.213699	11.232392
net9988	5.256757	16.476855
net9985	2.992328	15.152896
