U638	13.358799	0.947762
U637	8.032211	1.753267
U636	8.160768	5.004889
U635	5.257445	6.606931
U634	8.676338	2.430641
U633	18.440675	6.709573
U632	20.180909	4.282119
U631	17.576046	7.753913
U630	15.694504	4.336405
U629	17.369969	7.149341
U628	13.309395	6.008025
U627	11.100087	9.905748
U626	12.406931	10.865993
U625	13.801331	5.012801
U624	10.594634	9.438198
U623	12.084094	2.292390
U622	14.919839	4.557584
U621	13.066209	8.688069
U620	17.863194	4.582232
U619	20.410255	3.866183
U618	21.654476	4.472871
U617	16.115248	1.822913
U616	14.506517	3.968810
U615	13.897806	6.630258
U614	12.703772	4.048621
U613	4.609523	11.417792
U612	3.937446	16.212433
U611	8.506481	20.561188
U610	14.398364	5.422963
U609	19.314898	9.655493
U608	16.441210	12.708906
U607	10.917522	15.525774
U606	11.964363	7.371515
U605	4.860491	7.756207
U604	5.059101	7.289058
U603	6.873816	5.229259
U602	17.997791	2.545051
U601	17.717787	3.600202
U600	13.741818	1.412765
U599	6.609238	3.066093
U598	7.080812	18.204023
U597	18.617123	9.837387
U596	21.528346	11.820102
U595	18.271375	4.092795
U594	20.586887	7.465402
U593	10.636881	6.140701
U592	9.456090	7.840114
U591	19.142741	14.814998
U590	14.700535	10.724479
U589	5.457428	0.352955
U588	2.969248	2.013978
U587	4.253939	2.448666
U586	1.497555	4.467978
U585	9.135326	2.740418
U584	10.584741	4.814128
U583	16.022986	8.488901
U582	8.880909	10.786452
U581	6.800183	14.938283
U580	10.509692	3.184294
U579	10.786455	12.809973
U578	13.366471	17.475092
U577	14.022387	19.068149
U576	14.605433	10.830845
U575	14.849451	8.165818
U574	17.297578	6.911454
U573	19.958640	14.147043
U572	15.919324	15.769609
U571	9.169004	14.966847
U570	10.137328	2.518376
U569	6.201973	2.382815
U568	3.065520	3.733096
U567	0.292996	1.484337
U566	1.330170	10.192996
U565	2.271188	1.754892
U564	2.545622	1.195510
U563	8.432488	8.659179
U562	7.581399	5.711165
U561	2.450583	10.037180
U560	4.754334	2.834619
U559	20.527496	17.904817
U558	9.935238	15.746015
U557	20.457520	12.558004
U556	21.923568	8.401957
U555	20.466064	4.544403
U554	21.997810	3.690277
U553	15.548784	15.551714
U552	16.082379	19.069303
U551	15.448905	20.419889
U550	18.274749	16.105447
U549	14.830804	4.138257
U548	16.680874	0.997259
U547	10.890571	1.183182
U546	17.100158	11.689421
U545	16.278298	21.694218
U544	16.249503	20.135298
U543	18.755130	21.314146
U542	9.934492	19.747202
U541	14.912390	17.233345
U540	13.723012	16.243731
U539	4.451261	16.812318
U538	6.888742	22.328876
U537	6.533427	21.847315
U536	8.928633	22.399990
U535	13.757062	18.547839
U534	13.782042	13.811859
U533	16.684795	19.808212
U532	11.033567	19.484643
U531	17.550890	19.128405
U530	6.307716	13.375725
U529	18.704942	11.976708
U528	22.399990	9.040593
U527	5.998794	21.455693
U526	7.200144	6.138413
U525	3.574871	20.764880
U524	6.867236	20.351111
U523	7.118569	20.489107
U522	7.377361	15.537807
U521	8.811847	15.820600
U520	6.211968	12.876196
U519	1.196660	14.319340
U518	4.105408	13.782912
U517	4.399199	13.585394
U516	6.733222	9.631664
U515	0.000000	6.352714
U514	0.000000	6.901916
U513	20.906910	0.308962
U512	12.640083	19.340645
U511	15.967139	18.902812
U510	8.160095	13.418194
U509	8.705237	5.353970
U508	15.074130	7.740604
U507	10.384512	9.418549
U506	2.461191	21.907954
U505	12.911387	1.411140
U504	13.165458	2.161601
U503	3.615551	6.302008
U502	4.304607	9.959906
U501	0.000000	18.466138
U500	0.635362	15.937347
U499	6.569030	12.661054
U498	6.198574	4.341867
U497	7.325528	4.703078
U496	7.770002	3.275369
U495	6.011491	3.423500
U494	3.627078	10.706151
U493	2.868400	5.392813
U492	17.079399	3.580958
